Movie ID,Review Title,Review Content,Review Date,Worldwide BO,Sentiment Score
tt0360486,possibly one greatest supernatural films time,context  need context  review penned 2017  12 years release  period  marvel dc are others throats  trying monetize every character  sub  character  plot device dust bunny respective libraries  regardless merit  is dollars  story pure one   penned kevin brodbin   could never done today lacks setup dozen spinoffs sequels  well mandatory backstory product placements  sporting two charismatic photogenic stars time  peak careers  have story no bad lines  no lapses arcs  no time wasted  pure  engrossing  film pleasure beginning end  yes  know was not appreciated day  future is always final judge  designated imdb top reviewer   please check list 167 nearly  perfect movies with occasional anime tv miniseries can  should see 1932 present,"Apr 22, 2017",230884728,0.9697
tt0360486,whats not like,hollywood mystery 2005s constantine wasnt popular didnt least get sequel  was tv show decade later got single series considering dross get several series  looking  hemlock grove  thats got shame  have bankable star  strong supporting cast  well written script  existing lore decent enough special effects  2005   oh yeah  theres also something eternal struggle good evil  whats not like guess little dark concept humans are playthings god guy might tough bullet chew take religion seriously  streaming netflix,"Jul 4, 2022",230884728,0.1921
tt0360486,anti  hero us,constantine was roman emperor recognized christianity made possible church move underground public arena  did convenience  thinking would easier work christian church try fight  lived life ruthless leader gave orders kill even members family  constantine accomplished much good life  even though had would say were impure motives  roman constantine is not  named title character new film  constantine   dc  vertigo comics warner brothers pictures  is he john constantine  comic novels hellblazer   is doomed hell dies  situation may hopeless  operates could buy way heaven enough good removing enough evil world  chain  smoking  hard  drinking  rude uncaring man is hero film  angela dodson is pure  hearted  loving sister is seeking truth twin sister  isabels  death  would seem has nothing best motives  conflicted people incongruous motives are make movie interesting  interesting questions surrounding death jesus christ  existence demons earth  ultimate destination soul die even perfect lack evil angels are woven screen adaptation character story cult following  seems though ambiguity regarding good evil may exist film well real life  constantine   is not good verses evil   rather is good evil taking turns messing things making better  life rule seems strangely similar  john constantines ability do good without pure motives may give hope rest us regularly do things wrong reasons  visuals sound presentation film are wonderful  philippe rousselots cinematography brian tyler klaus badelts energetic soundtrack are masterful  acting  however  is adequate  keanu reaves has long since learned play keanu reaves  continues knows best  shia labeouf  similar role i  robot   is becoming quite accomplished plucky sidekick  standout film is emotional endearing performance rachel weisz angela dodson  movie is one worth seeing aside presence  weiszs performance take see like action movies recommendation see admire rachel weiszs performance endorsement  constantine is rated r demonic images violence  opens theatres february 18,"Feb 8, 2005",230884728,0.8193
tt0360486,constantine is another one movies either love hate,loved  watched constantine ppv  like films  does have minor flaws  overall story was interesting  special effects were nothing short amazing  critics have saying keanu reeves acting was horrible  disagree  even though cant deny wasnt best  john constantine is angry distant character  reeves couldnt display much emotion   didnt do bad  rachel weisz was star movie  giving heartfelt performance  gavin rossdale was good  playing bad guy card perfection  djimon housan  tilda swinton were also great small roles  shia leblouf  like reeves  could have done little better  peter stormare was perfect satan favorite character  added bit humor demonic role  are major differences comic book hellblazer movie  like john constantine was supposed british resemble rocker named sting  never read comics  cant complain contradictions  seems have hellblazer fans disappointed  do feel should advise movie has nothing do satanism  knowledge  was religiously correct  save part demons angels living earth  end  like said  either love hate  simple  rating  9  10,"Sep 4, 2005",230884728,0.9914
tt0360486,not perfect  still entertaining apocalyptic horror yarn,latest comic  book offering hollywood is dark  depressing supernatural thriller sees keanu reeves neo  like hero  time employed exorcist prevent half  breed demons entering plane  plotting back story film is impressive  plenty technobabble delight viewers  acting isnt half bad either  reeves is good laconic  chain  smoking star  giving relaxed mature performance  one reasons like years progress  rachel weisz is also effective heroine  proving woman   peril  natural beauty shines many odd sequences partakes  cast  have trio outstanding performances a djimon hounsou papa midnite  voodoo practitioner buckets style  b singer gavin rossdale impossible suave demon balthazar  c pruitt taylor vince  bizarre eyes  sympathetic clergyman   odder performances come androgynous tilda swinton archangel gabriel  peter stormare  looking weird repulsive  satan  although latter portrayal is ultimately disappointing  one flaw is film does feel lengthy  repetition  is let last act is dragged extreme  anticlimax anticlimax  saying  struggles admirably religious conundrums  isnt afraid shy away violence blasphemy achieve horrific effects  film is not really action  orientated  like matrix series  instead acting acopalyptic horror  are plenty jump    seat scares  especially one opening  best thing far are special effects  especially demons glimpses hell get  are simply fantastic surpass anything else seen recently  film does feel somewhat corny places  are familiar elements exorcist hellboy crop clichéd light  is also pretty dark depressing  dealing does death  destruction sin  dont expect much way enjoyment  instead  sit back watch visionary ride offers something new half  original  ignore shortcomings are easily made good stuff,"May 14, 2016",230884728,0.9898
tt0360486,solid entertaining  cliché ridden,went see movie last sunday expectations were not high  got expected  perhaps even  constantine is another keanu reeves fantasy vehicle  time demons angels not parallel world aka matrix  hard judge reeves acting shifts poor uninspired solid credible time  perhaps scriptwriter director are blame  direction really could have better  effects are par one can expect big blockbuster flick  yet tend get overwhelming exhausting  rachel weisz is undoubtedly films strongest point performance is excellent good can film  character is also among well  crafted ones movie  djimon hounsou doesnt make much impact time peter stormares cameo lucifer is    well  entertaining  although one can wonder movie  tilda swintons bizarre incarnation gabriel is weird  hard comprehend  womanising archangels  absurd cliché  ish  typical product 21st century culture  like why cant woman play gabriel well    gabriel was male  not androgynous creature  biggest downside flick is inexhaustive arsenal bad jokes typical hollywood clichés never seem cease  constantines finger lucifer climax film is perhaps joke is tasteful  exorcism scene beginning was intense is among better parts movie  said  is probably good movie based comic can get  think deserves 6,"Mar 2, 2005",230884728,0.9573
tt0360486,was okay film guess,were good things constantine  special effects cinematography are outstanding keeps interested  music score is excellent  are good performances  do not care keanu reeves  does okay job title role  though character couldve done development  rachel weisz is lovely actress is good two roles  peter stormare is fantastically suave debonair villainous role  tilda swinton is best though  is absolutely delicious androgynous angel  francis laurence directs efficiently well  are good scenes discovery relic desert  daft admit though  however  plot is convoluted  lacks clear sense direction  script feels rather sticky  terms character storytelling  film feels diluted  certainly isnt bad film  visuals  direction decent performances  making plot convolutions sticky moments screenplay  6  10 bethany cox,"Jan 22, 2010",230884728,0.9937
tt0360486,constantine comment,movie was really great opinion  like horror  sci  fi genre is definitely  effects are great make  is exceptional well  keanu rachel really compliment roles are  wouldnt expect something phenomenal genre movies is rarely gifted insightfully plotted movie constantine  character build is great background characters isnt completely clouded is awesome  theres no feeling confusion comes whats going  seems scenes director was going certain emotion made feel awkward action reactions are nice  keanu really came across tough doomed uncaring  rachel came across determined brave  is no reason not give movie chance  seems like something would like  recommend seeing  concepts setups arent something usual nature welcomed change pace  dont rate 10  10 is was astounding mind shattering  movie century  rate 10  10 was enjoyable have watched many times without feeling tired  score soundtrack are great well  providing depth certain scenes  contrast colors are good  although looking little dark scenes  movie takes many places  is no feeling are one place  sometimes feel movies take place space create feeling urgency  not constantine  enjoyable aspects is historical tie ins use terminology   is exceptional movie  moves scene scene little dragging one spot  has great ending,"Sep 5, 2005",230884728,0.9952
tt0360486,theres always catch,mexican finds spear destiny aka spear longinus amidst ruins  sets chain events could lead hell  fueled armageddon earth  enter john constantine keanu reeves  freelance demon  hunter  los angeles detective angela dodson rachel weisz  are play roles ongoing battle heaven hell  judging constantine visuals  style attitude  would easily earn 10  learn film  theres always catch  catch is story is bit mess  was problematic enough earn 7 10  c  barely  much length  was prepared give 6  scriptwriters kevin brodbin frank  cappello seem want throw everything  including kitchen sink lot water receptacles  want do without explain much  beginning film takes us mexican exorcism woman mental hospital detective looks oddly like    are numerous ancillary characters  takes long time told anyone is   relationship is characters  doesnt help is one countless films dialogue is mixed negative 5 sound effects 11  actors are encouraged mumble  finally learn mental patient detective looks much like are twins  takes awhile figure  not beginning film is like  throughout length  constantine keeps introducing new characters  settings  subplots ideas  nary explanation  many eventually figure  led believing might enjoy film second viewing  have half  completed scribbly score card  cant guarantee  were far many characters could have excised and probably exorcised no ill effect  production design  though incredibly attractive intriguing  is also extremely dense bizarre unexplained  was constantine living bowling alley was living bowling alley  did friend have office there couldnt tell sure  were odd jars stuff hanging ceiling was deal nightclub  anyway was stuff had stashed back was deal tattoos occurrences symbols no one ever attempts explain stuff  seems important story not told much  film plays bit like joke not  like eavesdropping middle conversation group people turmoil  needed hear beginning put delectable gossip context  would guess problem is constantine is based hellblazer comic books  are already number 200  something  john constantine is character extensive mythology surrounding  sure lot is fascinating  unfortunately  never read comic not familiar mythology  film isnt explain me thinks should know everything means already  films  least arent later entries series  should not have prerequisites understanding  could gather  basic scenario hellblazer universe is heaven hell exist parallel worlds universe humans know  full  fledged angels demons are not supposed directly interfere humans  are half  breeds can exist world indirectly try influence events  basic idea is god satan have sort wager going see can get souls  like metaphysical game poker  occasionally  demons cross world  like interdimensional illegal aliens  john constantine acts sort superhero immigration naturalization service agent bad attitude  film  beings are crossing dont usually  portentous doom  much latter half constantine starts closely resemble prophecy films starring christopher walken  problem is like prophecy films lot better  have good stories  also didnt help much read comments filmmakers resulted promo press junkets   example  fangoria 240  apparently  stuff looks like hell film   mostly reddish  hot  nuclear  fallout  wind   demons  chasing    trying   eat  stuff is supposed heaven  didnt make sense  not surprisingly  no one bothered explain thats supposed heaven  also dont remember anyone mentioning film  admittedly  couldnt make dialogue  dont mind heaven looking way  unusual   basically opposite expect  seems deserve explanation  still  constantine is worth watch fantastic visuals individual scenes   are good  are even breathtaking  like opening mexican is hit car  beautiful exorcism scene follows  film deals lot serious subject matter  visceral  occasionally funny bit campy  has great effects  reeves weisz turn excellent performances  shame director francis lawrence didnt ensure would make sense have significance whole,"Feb 21, 2005",230884728,0.9859
tt0360486,excellent fantasy  horror movie,seen constantine three times enjoy time watch it is truly well  done extremely entertaining  can guarantee like horror  suspense  fantasy love movie keanu reeves plays cool constantine  is modern  day exorcist certainly not confused priest  has issues burden sins past carries  constantine is realistic human hero is devoid superpowers has cool gadgets kick  ass attitude needed survive world slowly invaded demons scheming angels  meets angela rachel wiesz loses sister  isabel forces evil  comes constantine search answer isabel has ended following apparent suicide  constantine journeys realms  dimensions attempt get answers  even paying couple visits hell  needless say  plot special effects  acting  sets  script even wardrobe have carefully conceived executed make believable  are    spades  constantine achieves great movies always do takes another world makes forget everything world whole time are watching  really  end  isnt great cinema is about,"May 5, 2006",230884728,0.5942
tt0360486,good movie not constantine fan,movie is actually pretty good  story is not bad acting is not really bad people make  keanu reeves plays decent constantine manages maintain mysterious aura character  thing wrong movie  big thing comic book movie  is completely goes comics was based upon    movie was designed depict christian catholicism make john sort exorcist slaying demons talking angels  true mainly christian usa may attract audience  also goes everything comic stands  john is nothing like  never christian life  magician  no religion has favor comics  john is capable talking angels one day find aztec hell talking weird aztec demon next day  doesnt have superpowers no way is regular hero  capable killing friends survive    human  thats made comics compelling  true movie is rather good right  also true should have no association whatsoever constantine hellblazer surprised authors allowed place constantines name title,"Feb 16, 2006",230884728,0.9744
tt0360486,elizabeth sings,knew beginning would little different title sequence  uses font is put together odd way  is rather jarring effect  one word denoting have ordinary things presented extraordinary ways  told movie started had professional help production art design    gave folks power  are people gave us dancing bag american beauty around whole movie is constructed  movie is getting panned  wonder folks are seeing thing saw  yes  characters are unengaging superficially drawn  sort  well  like comic book music video  yes  story is bit incoherent  script doctoring is apparent  important thing stories like is part get right cosmology makes sense  least makes sense have exposure biblical cosmology think true key regards is much biblically accurate mels adventure pain blame  want things like is ability tap another world  details story are superfluous  are three ways do  exploited  1 use folding  case  fold is us seeing something has story people seeing things others do not  seems simple trick  has profound power  is not done well  is done ambitiously  assume subliminally we see is something no one else can  2 novel design alternative worlds  words  make look like are seeing something no one else has  thats rough movies everything must refer prior vision  thats way minds work  have show us something have already seen films make seem different  3 use least actors have ability link us folds among four worlds  real world movie real world movie demons men   black  like hell  suppose thought first keanu could carry weight merely association similar layers the matrix  but is amazing tilda swinton does heavy lifting folds  another redheaded australian  influenced actress can do folding  may not know her gets parts think appearance is striking  have chance may want see orlando   plays much character also ambisexual conceiving ada literally conjures alternative world  talisman folding films vanilla sky together alicia witt adaptation   is ultimate customer folded worlds  character  believe channels jenny runacres queen elizabeth punk folded jubilee   is one spooky movie  real thing hope see  true folding tradition  character trigger folds  cares thing doesnt flow well is poorly constructed worlds forms story  think is point honor doesnt case  point reference this thought the hulk was cinematic  hell is never really shown  see is vision would translated someone without tools ruined road desiccating landscape  seems apt  thing was done similar jarring effect songs second floor   borrows artistically  teds evaluation   3 3 worth watching,"Jan 29, 2006",230884728,0.9863
tt0360486,bitterly disappointed,was ok film suppose reading lot good reviews was looking forward early blockbuster hit  was wrong  ok admittedly special effects were quite impressive february release acting rachel weisz was good  keanu reeves hand was awful  does act teleprompter may well like reading book piece paper  is diabolical actor doesnt deserve high standard actor  is worse sidekick chas film  chas real name shila laboef was quite good sidekick  was good entertaining character  john constantine was dull dreary  borin  seen laboef films  robot bit part holes  i think was him  really showed potential  robot next smooth talking actor big screen  like colin farell cos sounds like is confident is realistic way acts  boy has great deal potential talent  shud go far  film is entertaining parts like computer effects bath scene everything else went window  literally  was many plot holes  much disappointing is worth watch ur gothic tales hell devil  6 ten graphics,"Jul 21, 2005",230884728,0.9819
tt0360486,exorcist dc,comic book fan  enjoy reading hellbrazer constantine  comparing movie tv version  tv version constantine is much better  keanu reeves is serious constantine exorcist demonologist is ok  would have better dyed hair blonde  overall plot story is decent  chas kramer shia labeouf provides good balance constantine reeves dryness  would like see matt ryan do movie constantine decent movie would rewatch times,"Sep 17, 2020",230884728,0.9485
tt0360486,fun film,funny enough watching another really original film brought  was telling someone said oh have watch constantine  prophecy  devils advocate  loved harbinger love four these movie has great ambience darkness without pure jump scare movie  love overall mood  seen enough devil movies know lot are not original 4 are  wont give spoilers  love endings  harbinger prophecy have native american element thought was cool  two constantine devils advocate still have master storytelling much higher production value harbinger  devils advocate is slightly ahead constantine  thumbs constantine fun watch,"Oct 26, 2022",230884728,0.8655
tt0360486,see it wont sorry,constantine is dark  yet dazzling film  terrific story backed spectacular special effects great cinematography pull us dark dangerous world  world half  angels half  demons whisper us mortals god satan use us pawns apocalyptic game chess  cursed ability see spirits  john constantine finds right middle showdown  keanu reeves gives fantastic turn john constantine  infuses constantine grim sense purpose dark humor  is ultimate anti  hero  reeves deftly takes constantine someone simply root someone actually like respect  rachel weisz is terrific well  tortured soulful performance is best film  shia labeouf also blew away  have not read hellblazer comics  standing alone constantine is great film  one is must see,"Feb 20, 2005",230884728,0.9709
tt0360486,great film  religious,constantine is great movie  though people do not respect way should  has deep religious background  is difficult catch onto have little   no religious knowledge  dvd speaks religious aspects film  are someone didnt necessarily enjoy theatres  highly recommend check  religion way  film could have quite bit better  have never really read hellblazer comics  cant really judge film loyalty comics themes plot lines  script wasnt best  special effects were wonderful  background main character john constantine could have touched little  character development was still well done  though dark demonic  film is quite enjoyable unlike many horror  esquire movies  said  film is well done  is much enjoyable have knowledge religion  highly recommend movie anyone interested demonology  christianity  want little thrill  check dvd background film comic,"Sep 4, 2005",230884728,0.951
tt0360486,either love  dont,constantine is one movies are adapted comic series   people comics stories often seem pretty wild eyes watchers readers  think batman  isnt gotham city crazy constantine  think  is excellent picturisation comic stories  is full packed action  story is quite entertaining  is wit  actors are amazing  way filming is great  watch pictures camera stills  beautiful constantie is worth going movie theater  pictures may blow away  is stunning  go watch  make point view  my name is constantine  joe constantine,"Jun 28, 2005",230884728,0.9807
tt0360486,entertaining film,john constantine keanu reeves is die  hard cynic unwanted childhood gift able see angels demons walk earth  police detective rachel weisz comes help finding twin sister committed suicide  duo is thrown headlong war heaven hell  constantine is enjoyable exciting film watch  execution premise was done pretty well  found film engaging even though was unfamiliar material  liked way director francis lawrence handled movie  made stylish also added plenty substance back  majority first half was talking film did decent job introducing characters story  actually  first half featured bit much talking was little dull  however  second half was nicely done lot cool scenes dialog  first  running time 121 minutes seemed really long second half was wonderfully paced film zoomed end  script was little weak wasnt movies main draw wasnt major flaw  script wasnt original wouldnt say entire film was derivative  also  werent many characters wasnt hard figure things  special effects were awesome though was best thing film had offer  think constantine worked well keanu reeves  lot people have blasted bad boring actor  however  think mundane personality suited role perfectly did fine job  rachel weisz also played role well kind underrated  shia labeouf gave awful performance chas  was annoying   top  liked tilda swintons performance think also pretty underrated actress  surprisingly  gavin rossdale gave good performance  wasnt amazing was much better expected  think constantine is love hate type film  movie either wow viewer bore viewer story effects  end  constantine is pretty good movie thats worth checking  rating 7  10,"May 9, 2005",230884728,0.9917
tt0360486,constantine,honestly  one worse movies ever    theater was spectacular  10mx20m screen  movie    wish didnt see  trailer was far better  everybody was talking constantine new matrix  dream  respect liked  cant say enjoyed movie  guy comes back hell thing goes mind is im hungry please  dont want spectacular special effects  want something spectacular believable  unreal not ridiculous  compared constantine  anaconda is great movie  believe  hated  nothing keanu reeves rachel weiss  devil  stupid,"Feb 28, 2005",230884728,-0.3761
tt0360486,good  could have better,thought movie was good  constant close  face shots characters often made uneasy  always kept suspense  fleeting moments humor couldnt have timed perfectly movie like  though film has heavy catholic undertones  dont need scholar religion understand is going  script does good job sort cliffs notes catholicism  are catholic  are least familiar religion  probably have better understanding film compared arent  keanus acting was hard digest times  simply does not play good bad  ass  smart  ass maybe  not bad  ass  goes back mention humor  keanu has quips film  was times found acting believable  was cool see keanu quick  witted rudeness  rachels acting was superb  always  is excellent actress really knows pull character  though found hard attach character  wish would have given background earlier film  sort thrown story without real explanation is  made hard feel scared was danger  constantine is definitely worth seeing  great film see large group friends  wouldnt recommend date movie,"Feb 21, 2005",230884728,0.9586
tt0360486,solid effort,well acted tale making devil take hindmost  could have topflight film genre director  scriptwriter had shown interest keeping pace  is highs  scenes gabriel lucifer trip hell  are outstanding  vastly better best average horror movie  tilda swinton is tantalizing gabriel role leaves us wanting  reeves laconic acting style fits personality lead doesnt add much  definitely worth couple hours especially like modern horror,"May 2, 2022",230884728,-0.0074
tt0360486,cinematographically solid  lousy adaptation,first  like say keanu reeves is terribly miscast  not monotone  voiced ham actor lot times  looks nowhere near guy supposed depict  john constantines blond  often poorly shaved  trench coat wearing mage  yes  mage  does perform exorcisms regular basis  nowhere near main line work movie would illustrate  love graphic novel  like do things coming dc  alan moores work general  like league extraordinary gentlemen  from hell john constantine course  especially constantine  have case comic book genocide hands  movie  john constantine is compulsive smoker destined end hell  lives life replete good deeds name lord order try secure place heaven  think movie nails things right on succeeds pretty well showing man question is trying best come altruistic  although heart is self  centered  needless say  keanu reeves seems fall slightly short despite     okay performance cast supporting consists actors greater talent  first name springing mind would rachel weisz  had showed great aptitude acting films like the constant gardener  is actually slightly newer one  is power show multitude emotions eyes alone  is peter stormare  has aptitude playing russian bad guys  lucifer was carried almost divine evanesce  no joke  gavin rossdale  pompous half  demon balthazar  did great job  rossdale  composer heart  has great heart rhythm  was power implement slithery  almost flamboyantly homosexual flair character  had little screen time  was love behold  favorites however were tilda swantons gabriel shia laboeufs chas  first scene granting movie bit comic relief  tilda really makes suit look good  knows is  might know hits like vanilla sky the beach able see new adaptation the chronicles narnia  shia is wonderful young actor uses boyish charm max order play role slightly gullible sidekick  one might recognize  robot  wants borrow smiths car seduce fine ass yummy ass hot spankable  constantine has complement fine actors  manages spurt good amount character development actors have something play are not afraid do  yes  are cringe  moments keanu is forced speak characters past  can forgiven  unfortunately  heart film relies lot visual effects  fortunately however  cgi fx guys seem actually have idea heck are  effects are mostly pretty good  especially scenes involve hell are beautiful one favorite new movie moments  also  is mostly bad thing  movie is full conflicting stylistic elements  somehow constantine works pretty fine  although locations look forced much sudden  are also references  maybe  probably even  movies  spear destiny was lost world war ii also had mention 2004 hit hellboy  adolf hitler allegedly obtained spear longinus a different name thing strength increased tenfold  constantine  spear plays crucial role plot  stylistic elements include  are not limited  biblical references shape set pieces a painting showing skewering jesus spear longinus example   movie delivers complete  intricate captivating universe  is nonsense  doesnt really take fun away  problem  movies problem  obstinate negligence alan moores source material  can solved are willing brave  example  constantine is favorite graphic novel character cannot bear seeing transformed  pretty much  character similar name  need give movie wide birth  not bent seeing truthful adaptation  might want try,"Feb 2, 2006",230884728,0.998
tt0360486,loved it,are fan keanu reeves love movie  course  plays similar character roles do actors  believe actors are merely personalities keanu has cool one  special effects were great were many picturesque scenes leave imprint mind  even though had never read comic book really appreciated movie religious theme  think anyone can relate movies notions heaven hell  good evil  movie was funny  had enough action  cool weapons  breathtaking scenes  importantly  watching  easily felt transported world  great movie overall  hope is sequel,"May 16, 2005",230884728,0.987
tt0360486,constantine salvation damnation,first thing movie is extraordinary visual beauty  hell is good place draw beautiful painting  action scenes are acceptable  lightening photography is surprisingly nice francis lawrence has promise intelligent director perfect sense scene creating  fall twin dodson hell rooftop is visually crazy  johns pursuit devil  son is perfect special effects scene  performance constantine is standard  exceptional work rachel weisz  tilda swinton  peter stormare  choosing peter stormare satan is perfect  unlike dragonic demonic figures satan shown movies  time have body normal extremely ugly disgusting person has unmoral devilish features mankind  constantins philosophy can viewed different religious aspects  muslims do not believe angels free religion do  matter free wether human not are subject  believe movies philosophy have believe gabriels choice  gabriel really believes way redemption  shoes much interest johns redemptionwhich is happiness moral ascension end  the road salvation begins tonight  gabriel tells constantine smiles johns anger  is kindness eyes  tone  aura  breath blow throws john away  way does is kind john painful he crashes wall  really had write part meant something film self  way tilda swinton acts gabriel especialy scene is rare performance  uses innocence  charisma  facial reactions tell fact  whether acceptable not  is striking mind using  john has chance going heaven devil brings back  return hits gabriel doesnt try kill rooftop tells us new way believing understanding finally brings gum instead cigarette pocket starts chewing  us chewing simple gum can redemption heroic effortssuch exorcismcan damnation,"Aug 17, 2005",230884728,0.981
tt0360486,couldve better still fun ride,first sort  mistake was going see constantine 1130    would have much better experience nighttime atmosphere feel  fact  thinking going weekend night  said  still enjoyed movie immensely  starters  actually thought keanu was quite good role  didnt take long forget drawing comparisons neo  havent read comics  thought keanu did great job role    laughed winced right along  not him supporting actors yes  shia lebeouf included were great  issue is didnt get enough screen time explore characters  djimon hounsou was especially cool papa midnite    name like  can not be finally  rachel weisz deserves better movie comments getting reviews  yes  is good  pretty foreign genre work but should definitely do more cant believe seen boy this magnetism had almost got pick confidence runaway jury video store which have not  yet  one  does damn good american accent  had forgotten british  sure many reviewers put better words  really adds whole new level movie  performance is easily daring heartfelt bunch  even go far call subtly exquisite    phrase dont hesitate equate actress  rachel weisz had not part constantine wouldnt have liked half much did  even not keanu genre fan  still check movie like truly  have thing gorgeous  talented   radar actresses  onto special effects  pretty darn impressive  ask  next definitely tempted check hellblazer comics really love mythology style constantine universe  mean  hell parallel dimension world cool is that certainly less banal movie versions hell  story is based around catholicism  like organized religion   twisted  constantine was made lot things really love movies detailed fantasy universe  fun characters  good effects action  course  vulnerable   butt kicking woman  yay major problem film  feel  was bringing elements together  throughout film kept thinking wouldve done differently  was much crammed every single character plot point felt underused ignored   not one thing was explored deeply enough satisfaction  should have chosen elements complex universe story arc movie left stuff subsequent hellblazer flicks which hope be  basically  parts are interesting cool worth look  see  whole cant service  is damn shame  left theatre wanting  wanting know characters living universe was like   darnit constantine is fun nice right  wouldve really liked see expanded potential  oh well least theres fantastic rachel weisz  cant complain  last words want see again maybe not buy dvd definitely rent  oh  rumors extra albeit short scene credits are true  stay them,"Feb 21, 2005",230884728,0.9992
tt0360486,constantine,wow  is definitely one strangest movies watched long time  devils advocate exorcist  must say special effects were incredible rachel weisz played good part  not big keanu reeves fan  always seems like always ground breaking special effects movies  part glass shatters walks  hitting glass  is awesome  film should really take peek  wouldnt count one top 10  special effects column  would definitely rate 10,"Jul 22, 2005",230884728,0.9763
tt0360486,well done  great special effects,have say  went see constantine shia labeouf is one favourite actors  may have made biased even entered cinema  thoroughly enjoyed film anyway plot is little hard follow especially dont listen watch carefully clues  centers around john constantine reeves helps save world demons  not usual sort superhero is reluctant fit kind role  supporting actors are well cast  rachel weisz deserves praise gets part  tilda swinton gabriel portrays angel perfectly not quite male female  film presents interesting views heaven  hell death  thought  provoking  way  constantine reminded  robot has male lead meets female lead  also has labeouf sidekick  was good film  think buy rent dvd comes  heres tip wait credits ends  is extra scene,"Mar 26, 2005",230884728,0.9739
tt0360486,eternal archetype,since lot friends have already submitted comments movie details i mention briefly enjoyed movie keanus rachels acting  like comment different aspect constantine  found movie extremely interesting  shows us eternal mot popular archetype man goes even hell  world dead  woman loves  like odysseus did penelope virgil beatrice    archetype lives centuries has inspired every form art  constantine revives 21st century  john constantine may have saved world is side effect decision save angela  ray light dark lonely life  can clearly see constantines motives midnight prepares use chair  midnight asks john tell is not girl john replies definitely  mostly not girl unbelievable ironic way   john constantine was never interested saving world  thing wanted was save angela mammon  even chooses offer life beloved sister would go heaven angela happy relieved qualms conscience abandoning isabel  second level  john constantine knows hell looks like  not something theoretical like is us  has seen eternal tortures soul suffer  also knows going hell no matter does  condemned gabriel doesnt give hope  contrary she confirms constantine already knows  finally  knows dying young doesnt have much time  however  constantine never gives hoping fighting place heaven  gives sense deep tragedy throughout movie  scene john constantine puts cigarette blood is ultimate definition desperate anti  hero  well  guess not many people find comments useful  like share thoughts,"Sep 11, 2005",230884728,0.9633
tt0360486,cant act bad movie no way,movie was great writing was awesome acting was good storyline kicked a  keanu did good job think  never read comic top christian loved it seen two times alreadykeanu is supposed play hard a thats did was well production must see dont people are ragging film thought was great mean not oscar worthy still good film  allot people have complaining keanu reeves acting movie couldnt see bad acting  one considerers keanus preformace film horrible might well say arnold performance terminator was awful  supposed tough guy ya hes gonna mono tone show hardly emotion can stop ragging acting,"Feb 23, 2005",230884728,0.9648
tt0360486,strong acting story is ambitious,first  would like say movie deals satan hell is large undertaking script  usually happens is screenwriter needs resort stereotypical images satan might look like human eye  is case constantine  peter stormare plays satan is great character actor  pulls role feel was kind set way  made wear white suit  dont know white suit was bit laughable  donald trump would say  wardrobe  fired beg differ reviewer  thought actors were strongest part production  love rachel weisz  is amazing actress scale kate winslet  also like is is many films is not name brand  makes feel like is secret treasure go movies  know mean  dont have share millions movie fans  ever since saw confidence edward burns  hooked  sad part is is going famous soon masses are going enjoy much  see anything keanu reaves  was excellent neo matrix series is excellent film  strong  silent type actor  either like hate  chose support roles glad chooses take ambitious roles are risky  actors should take risks  is film is art  were conventional  would boring not creative  unfortunately  story falls bit flat end  not give anything away do feel movie has bright moments is worthy screening  lets not blame actors  would blame screenwriter taking easy way using stereotypical images heaven hell wrap story,"Mar 11, 2005",230884728,0.9917
tt0360486,constantine is hell time,should have doomed start  comic book movie  keanu reeves playing british detective paranormal  angels demons battling souls mankind  sounds like another day hollywood alright  not mention fact movie was going helmed first time director francis lawrence had music videos resume  another michael bay thankfully no  yes  no  doesnt cut movies till inch lives  yes has ability create box office gold near impossible odds  whats surprising constantine begin  everything  somehow movie should have failed another attempt cash  comic books phase hollywood is going right  actually brings us thought  action packed still smart supernatural thriller never makes parody  neither takes seriously  actors play parts splendidly  keanu is top form first big post  matrix film  momentarily neo shines  keanu proves good leading man  constantine is not constantine books  rather human vulnerable version character  man knows has no time left is doomed hell  rachel weiz plays dual role twin sisters angela isabel  though underused  weiz plays small role conviction subtlety  roles  tilda swinton is marvel angel gabriel  even extent shame see little character  djimoun honsou is papa midnite  owner bar demons angels can take time every  convincing  part is macguffin fleshed character part  killer  peter stormare is possibly best person play devil  morbidly hilarious  constantly threatening oozing evil  is manifestation charming man ever met  time evil  action  fine moments actual thought  great set design wonderful acting make constantine great kick hell movie year  summer blockbuster late winter,"Feb 21, 2005",230884728,0.9051
tt0360486,not bad,not bad  definitely worth watching  story goes god devil are not allowed contact humans  influence  therefore  halfbreed human  angels walk earth help  halfbreed demon  humans walk earth evil purposes  john constantine was born ability see demons angels really were  hates ability leads sinful life  is headed hell does good deeds bid buy heaven  not bad movie worth watching  not always good thought would  still pretty good  keanu reeves rachel weisz get well character act brilliantly,"Mar 15, 2005",230884728,0.5558
